Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
330045605030111;1;8;0;0;7;0;16;1;0;10;0
330045605030112;1;7;3;0;24;0;8;5;2;33;0
330045605030113;1;4;0;0;10;0;8;2;0;11;0
330045605030114;1;7;2;0;8;0;6;1;0;3;0
330045605030115;1;8;5;0;24;0;9;3;0;23;0
330045605030116;1;6;2;0;6;0;5;1;0;5;0
330045605030117;1;0;0;0;10;0;4;1;0;4;0
330045605030118;1;10;0;0;8;0;9;3;1;7;0
330045605030119;1;5;0;0;8;0;4;3;0;11;0
330045605030120;1;20;5;0;20;0;21;3;1;18;0
330045605030121;1;3;6;3;9;0;5;4;3;8;0
330045605030122;1;8;1;0;19;0;4;3;0;8;0
330045605030123;1;12;0;1;14;0;8;3;0;19;0
330045605030124;1;19;5;3;36;0;15;3;3;29;0
330045605030125;1;14;5;0;12;0;10;5;0;15;0
330045605030126;1;8;0;0;11;0;11;3;0;10;0
330045605030127;1;2;1;0;8;0;2;0;0;5;0
330045605030128;1;1;2;0;16;0;1;5;0;13;0
330045605030129;1;2;0;0;2;0;1;0;0;1;0
330045605030130;1;4;2;0;12;0;11;5;0;5;0
330045605030131;1;1;1;0;14;0;3;1;0;9;0
330045605030132;1;3;3;0;15;0;6;1;0;12;0
330045605030133;1;4;3;0;8;0;5;3;2;11;0
330045605030134;1;4;1;0;10;0;4;0;0;6;0
330045605030135;1;3;3;0;13;0;8;1;1;6;0
330045605030136;1;3;1;0;12;0;10;3;0;16;0
330045605030137;1;24;0;0;20;0;19;2;0;15;0
330045605030138;1;4;2;0;9;0;8;1;0;15;0
330045605030139;1;8;0;0;2;0;6;1;0;8;0
330045605030140;1;5;2;0;17;0;6;2;0;12;0
330045605030141;1;8;1;0;6;0;1;1;1;9;0
330045605040001;1;4;0;0;4;0;9;0;0;8;0
330045605040002;1;3;1;0;7;0;9;3;0;7;0
330045605040003;1;10;1;2;16;0;10;3;0;12;0
330045605040004;1;2;4;2;8;0;5;1;0;9;0
330045605040005;1;6;5;0;15;0;3;3;0;15;0
330045605040006;1;5;3;0;24;0;9;0;0;24;0
330045605040007;1;6;1;0;11;0;9;1;0;8;0
330045605040008;1;12;4;0;4;0;7;2;2;10;0
330045605040009;1;16;1;0;15;0;14;3;0;15;0
330045605040010;1;12;4;0;15;0;14;4;1;13;0
330045605040011;1;8;6;0;35;0;11;3;0;37;0
330045605040012;1;7;14;0;22;0;4;18;0;28;0
330045605040013;1;0;0;0;13;0;1;1;0;11;0
330045605040014;1;5;1;2;7;0;4;2;0;3;0
330045605040015;1;8;7;0;0;0;9;13;0;1;0
330045605040016;1;16;8;0;25;0;15;13;0;19;0
330045605040017;1;5;0;0;11;0;3;1;0;7;0
330045605040018;1;2;1;0;7;0;3;0;0;4;0
330045605040019;1;4;2;1;6;0;7;0;0;8;0
330045605040020;1;10;2;0;28;0;7;1;0;22;0
330045605040021;1;7;1;1;8;0;7;1;0;11;0
330045605040022;1;4;0;0;5;0;7;2;0;7;0
330045605040023;1;8;5;0;13;0;11;3;1;12;0
330045605040024;1;3;0;0;11;0;13;2;1;17;0
330045605040025;1;12;2;0;14;0;2;1;0;16;0
330045605040026;1;6;5;0;34;0;16;6;0;30;0
330045605040027;1;10;1;0;15;0;6;0;0;11;0
330045605040028;1;14;6;1;26;0;15;5;0;29;1
330045605040029;1;8;4;0;9;0;7;1;0;5;0
330045605040030;1;9;0;0;13;0;7;1;0;14;0
330045605040031;1;9;2;2;8;0;10;4;0;12;0
330045605040032;1;8;1;0;8;0;8;0;0;3;0
330045605040033;1;14;3;0;9;0;10;2;0;9;0
330045605040034;1;8;2;0;13;0;10;2;0;8;0
330045605040035;1;1;0;0;9;0;4;0;0;9;0
330045605040036;1;0;1;2;12;0;5;0;0;8;0
330045605040037;1;3;1;0;4;0;5;0;0;3;0
330045605040038;1;11;3;0;19;0;3;3;0;13;0
330045605040039;1;6;3;0;9;0;7;0;0;15;0
330045605040040;1;22;4;0;16;0;17;1;0;15;0
330045605040041;1;8;2;1;15;0;10;3;1;20;0
330045605040042;1;10;3;0;13;0;13;2;1;17;0
330045605040043;1;8;0;0;13;0;8;2;0;9;0
330045605040044;1;11;0;0;5;0;6;0;0;3;0
330045605040045;1;8;3;0;6;0;8;5;0;6;0
330045605040046;1;2;2;0;10;0;8;0;0;9;0
330045605040047;1;8;1;0;8;0;4;3;0;13;0
330045605040048;1;15;1;0;10;0;10;2;0;17;0
330045605040049;1;13;5;0;22;0;12;8;0;23;0
330045605040050;1;14;7;3;28;0;19;15;2;30;0
330045605040051;1;3;1;0;9;0;4;3;0;7;0
330045605040052;1;11;4;0;13;1;11;4;0;8;0
330045605040053;1;8;2;0;16;0;11;1;0;15;0
330045605040054;1;6;3;1;31;0;8;4;0;23;0
330045605040055;1;7;0;1;4;0;4;1;0;3;0
330045605040056;1;17;6;5;35;0;17;7;8;33;0
330045605040057;1;13;2;0;20;0;11;4;0;28;0
330045605040058;1;8;3;0;18;0;5;2;0;11;0
330045605040059;1;11;3;0;13;0;5;5;0;10;0
330045605040060;1;3;2;0;12;0;12;2;0;12;0
330045605040061;1;7;9;0;22;0;6;0;0;15;0
330045605040062;1;7;3;0;16;0;5;6;0;14;0
330045605040063;1;1;2;0;6;0;3;2;0;3;0
330045605040064;1;4;6;0;4;0;4;1;0;9;0
330045605040065;1;7;4;1;15;0;4;3;1;7;0
330045605040066;1;13;5;1;18;0;6;3;0;15;0
330045605040067;1;10;2;1;19;0;13;2;1;21;0
330045605040068;1;6;1;0;10;0;5;1;0;9;0
330045605040069;1;6;7;0;14;0;9;1;0;10;0
330045605040070;1;11;3;0;11;0;8;2;0;13;0
330045605040071;1;9;2;0;11;0;6;1;0;9;0
330045605040072;1;3;0;0;6;0;7;3;0;10;0
330045605040073;1;10;4;0;5;0;9;2;0;4;0
330045605040074;1;9;2;1;11;0;3;2;2;12;0
330045605040075;1;14;3;0;16;0;18;7;0;15;0
330045605040076;1;6;2;0;8;0;9;0;0;7;0
330045605040077;1;2;2;0;4;0;8;0;0;9;0
330045605040078;1;35;9;0;57;0;23;4;0;63;0
330045605040079;1;4;5;2;19;0;5;5;0;8;0
330045605040080;1;10;4;0;10;0;8;3;0;7;0
330045605040081;1;10;2;0;6;0;6;0;0;8;0
330045605040082;1;4;0;0;7;0;8;0;0;9;0
330045605040083;1;5;1;0;7;0;6;0;0;10;0
330045605040084;1;2;1;0;4;0;5;2;0;11;0
330045605040085;1;4;2;0;10;0;9;0;0;10;0
330045605040086;1;5;1;0;3;0;6;0;0;6;0
330045605040087;1;2;2;1;3;0;4;3;1;8;0
330045605040088;1;3;1;0;7;0;5;2;0;6;0
330045605040089;1;4;1;0;3;0;8;2;0;4;0
330045605040090;1;11;0;0;7;0;6;3;0;9;0
330045605040091;1;2;0;0;6;0;4;3;0;3;0
330045605040092;1;4;0;0;2;0;5;0;0;4;0
330045605040093;1;9;3;0;12;0;14;1;0;14;0
330045605040094;1;10;2;0;8;0;11;2;0;11;0
330045605040095;1;28;5;1;20;0;14;6;1;21;0
330045605040096;1;4;5;1;12;0;15;1;0;13;0
330045605040097;1;6;1;1;7;0;2;1;0;7;0
330045605040098;1;11;1;2;19;0;13;0;3;24;0
330045605040099;1;8;3;0;10;0;4;2;0;9;0
330045605040100;1;4;1;0;7;0;10;0;0;8;0
330045605040101;1;13;3;0;9;0;10;2;0;7;0
330045605040102;1;5;2;1;20;0;8;6;1;13;0
330045605040103;1;2;3;2;22;0;2;3;2;10;0
330045605040104;1;4;5;0;7;0;6;3;0;20;0
330045605040105;1;12;9;0;37;0;11;13;0;43;0
330045605040106;1;6;1;0;9;0;1;1;0;9;0
330045605040107;1;2;5;0;9;0;5;5;0;8;0
330045605040108;1;7;0;1;7;0;4;1;1;4;0
330045605040109;1;9;0;0;3;0;8;0;0;5;0
330045605040110;1;6;4;0;20;0;13;3;0;10;0
330045605050001;1;6;0;0;8;0;9;1;0;7;0
330045605050002;1;14;2;0;12;0;13;0;1;12;0
330045605050003;1;6;1;1;17;0;8;3;1;13;0
330045605050004;1;15;4;0;21;0;13;4;0;23;0
330045605050005;1;8;9;0;4;0;13;7;0;8;0
330045605050006;1;6;5;0;14;0;11;4;0;6;0
330045605050007;1;3;1;1;9;0;6;0;1;5;0
330045605050008;1;7;2;0;17;0;9;1;0;20;0
330045605050009;1;12;1;1;12;0;12;3;0;13;0
330045605050010;1;6;2;0;10;0;11;4;1;10;0
330045605050011;1;6;0;0;3;0;3;1;0;4;0
330045605050012;1;19;2;0;13;0;15;3;1;15;0
330045605050013;1;10;2;0;19;0;13;1;0;21;0
330045605050014;1;9;0;0;3;0;8;0;0;3;0
330045605050015;1;3;0;0;6;0;8;0;0;4;0
330045605050016;1;13;0;0;17;0;17;3;0;11;0
330045605050017;1;15;0;0;27;0;6;0;0;29;0
330045605050018;1;10;3;0;18;0;13;1;0;34;0
330045605050019;1;5;1;0;19;0;8;0;0;15;0
330045605050020;1;11;0;0;13;0;11;2;0;12;0
330045605050021;1;9;0;0;10;0;5;0;0;8;0
330045605050022;1;5;1;0;10;0;8;0;0;11;0
330045605050023;1;8;3;0;15;0;5;5;2;14;0
330045605050024;1;12;4;0;26;0;8;1;0;22;0
330045605050025;1;8;3;0;19;0;14;1;0;11;0
330045605050026;1;9;1;0;17;0;13;2;0;17;0
330045605050027;1;12;2;0;10;0;12;4;0;15;0
330045605050028;1;7;0;0;10;0;5;0;1;2;0
330045605050029;1;12;4;0;25;0;7;4;0;25;0
330045605050030;1;10;7;0;20;0;5;6;0;12;0
330045605050031;1;11;3;0;17;0;10;2;2;16;0
330045605050032;1;8;5;0;16;0;14;3;0;23;0
330045605050033;1;12;2;1;17;0;16;11;1;16;0
330045605050034;1;9;3;0;25;0;7;2;1;32;0
330045605050035;1;5;3;0;20;0;9;2;0;16;0
330045605050036;1;5;0;0;11;0;11;2;0;18;0
330045605050037;1;11;1;0;9;0;18;7;0;14;0
330045605050038;1;8;3;1;21;0;1;1;0;25;0
330045605050039;1;10;2;1;7;0;12;0;0;10;0
330045605050040;1;17;6;0;14;0;17;4;0;24;0
330045605050041;1;6;0;0;9;0;10;2;1;14;0
330045605050042;1;14;6;0;17;0;19;4;0;20;0
330045605050043;1;11;2;1;13;0;8;1;2;9;0
330045605050044;1;11;1;0;12;0;9;1;0;8;0
330045605050045;1;6;1;0;10;0;8;1;0;8;0
330045605050046;1;0;2;0;4;0;1;6;0;6;0
330045605050047;1;11;4;1;10;0;5;3;0;16;0
330045605050048;1;10;0;0;11;0;11;2;0;11;0
330045605050049;1;6;2;0;21;0;10;2;0;13;0
330045605050050;1;8;4;0;26;0;17;1;0;24;0
330045605050051;1;9;3;0;20;0;7;4;0;7;0
330045605050052;1;6;2;0;12;0;5;1;0;8;0
330045605050053;1;4;1;0;7;0;12;2;0;14;0
330045605050054;1;11;2;2;16;0;5;6;4;19;0
330045605050055;1;5;4;0;16;0;1;0;1;14;0
330045605050056;1;7;4;0;20;0;10;3;2;19;0
330045605050057;1;13;6;1;30;0;11;7;0;19;0
330045605050058;1;6;2;0;18;0;2;2;0;21;0
330045605050059;1;6;4;0;22;0;3;1;0;14;0
330045605050060;1;14;8;0;25;0;9;7;0;12;0
330045605050061;1;18;1;1;19;0;9;0;1;23;0
330045605050062;1;3;1;0;6;0;4;2;0;10;0
330045605050063;1;22;2;0;30;0;15;4;0;33;0
330045605050064;1;1;2;0;7;0;7;2;0;7;0
330045605050065;1;19;5;2;30;0;28;8;1;29;0
330045605050066;1;6;4;0;12;0;8;5;1;6;0
330045605050067;1;16;0;1;24;0;10;3;0;12;0
330045605050068;1;6;0;0;16;0;7;0;0;9;0
330045605050069;1;5;2;1;8;0;9;2;0;14;0
330045605050070;1;8;0;0;18;0;8;1;0;10;0
330045605050071;1;8;1;0;5;0;10;4;0;3;0
330045605050072;1;10;1;1;18;0;10;4;0;14;0
330045605050073;1;7;6;0;15;0;8;6;0;17;0
330045605050074;1;5;5;1;7;0;5;1;0;1;0
330045605050075;1;16;1;0;25;0;12;5;0;11;0
330045605050076;1;6;5;1;12;0;12;4;2;17;0
330045605050077;1;2;1;0;5;0;7;2;0;6;0
330045605050078;1;9;4;0;16;0;8;1;0;25;0
330045605050079;1;15;2;0;24;0;11;0;0;24;0
330045605050080;1;7;2;0;9;0;7;0;0;15;0
330045605050081;1;9;12;0;20;0;5;15;0;22;0
330045605050082;1;6;2;0;11;0;7;2;0;14;0
330045605050083;1;12;6;0;13;0;17;1;0;10;0
330045605050084;1;15;0;0;19;0;18;1;0;25;1
330045605050085;1;3;2;0;7;0;4;1;0;7;0
330045605050086;1;9;0;0;3;0;7;1;0;4;0
330045605050087;1;9;3;1;20;0;15;5;0;13;0
330045605050088;1;11;2;1;16;0;5;3;1;24;0
330045605050089;1;1;2;0;11;0;8;1;0;11;0
330045605050090;1;2;1;0;10;0;6;1;0;10;0
330045605050091;1;2;0;0;8;0;4;0;0;8;0
330045605050092;1;9;2;1;4;0;5;1;0;6;0
330045605050093;1;8;0;0;3;0;11;3;0;12;0
330045605050094;1;5;1;0;4;0;8;0;0;9;0
330045605050095;1;10;1;0;3;0;8;2;0;7;0
330045605050096;1;18;1;0;3;0;13;3;0;1;0
330045605050097;1;6;2;0;5;0;5;3;0;10;0
330045605050098;1;22;2;1;17;0;15;2;0;14;0
330045605050099;1;12;4;0;11;0;12;3;0;13;0
330045605050100;1;6;1;0;23;0;15;2;0;17;0
330045605050101;1;5;5;0;23;0;4;3;0;23;0
330045605050102;1;6;3;0;7;0;12;2;0;8;0
330045605050103;1;5;3;0;5;0;5;2;0;6;0
330045605050104;1;12;0;0;8;0;10;1;0;8;0
330045605050105;1;10;2;1;7;0;8;6;0;17;0
330045605050106;1;10;3;0;7;0;2;1;0;7;0
330045605050107;1;5;1;0;6;0;5;0;0;9;0
330045605050108;1;9;0;0;7;0;6;0;0;8;0
330045605050109;1;4;1;0;4;0;2;1;0;2;0
330045605050110;1;3;3;1;7;0;8;2;2;7;0
330045605050111;1;6;1;0;11;0;3;2;0;5;0
330045605050112;1;2;1;0;0;0;3;0;0;0;0
330045605050113;1;8;2;0;5;0;12;0;0;13;0
330045605050114;1;13;3;0;19;0;11;5;0;10;0
330045605050115;1;11;2;0;18;0;14;3;2;10;0
330045605050116;1;5;4;0;11;0;11;4;0;19;0
330045605050117;1;11;1;0;11;0;6;0;0;8;0
330045605050118;1;15;4;0;25;0;9;3;2;25;0
330045605050119;1;9;0;0;6;0;2;0;0;7;0
330045605050120;1;5;2;1;14;0;10;0;0;7;0
330045605050121;1;5;3;0;15;0;2;4;1;14;0
330045605050122;1;8;0;0;8;0;8;3;0;5;0
330045605050123;1;11;0;0;21;0;11;0;0;20;0
330045605050124;1;11;0;0;4;0;8;1;0;6;0
330045605050125;1;7;3;0;3;0;9;1;0;13;0
330045605050126;1;1;1;0;7;0;5;0;0;10;0
330045605050127;1;3;4;0;6;0;6;3;0;8;0
330045605050128;1;8;4;0;6;0;1;3;0;5;0
330045605050129;1;7;2;0;14;0;13;2;0;16;0
330045605050130;1;5;0;0;14;0;6;1;1;11;0
330045605050131;1;6;0;0;7;0;5;3;0;6;0
330045605050132;1;3;0;0;18;0;11;2;1;8;0
330045605050133;1;6;1;0;10;0;7;0;1;9;0
330045605050134;1;17;3;0;14;0;13;1;0;12;0
330045605050135;1;8;2;0;11;0;4;1;0;3;0
330045605050136;1;4;0;0;6;0;3;1;0;8;0
330045605050137;1;4;2;0;9;1;10;2;1;10;0
330045605050138;1;4;10;0;19;0;11;12;0;16;0
330045605050139;1;6;3;0;9;0;5;3;0;7;0
330045605050140;1;3;0;0;5;0;6;0;0;9;0
330045605050141;1;5;1;0;6;0;5;3;0;7;0
330045605050142;1;4;0;2;6;0;5;0;1;6;0
330045605050143;2;0;1;0;0;0;0;1;0;1;0
330045605050144;2;0;0;0;2;0;0;0;0;1;0
330050605000001;1;12;0;0;0;0;17;0;0;1;0
330050605000002;1;26;2;0;7;0;27;0;1;6;0
330050605000003;1;9;0;0;1;0;6;0;0;2;0
330050605000004;1;9;0;0;0;0;8;0;0;2;0
330050605000005;1;12;4;0;13;0;21;3;0;16;0
330050605000006;1;6;0;0;2;0;7;1;0;0;0
330050605000007;1;21;0;3;4;0;19;1;2;9;0
330050605000008;1;24;3;1;3;0;29;0;0;6;0
330050605000009;1;18;2;1;10;0;16;0;2;10;0
330050605000010;1;13;0;0;6;0;15;0;0;4;0
330050605000011;1;1;0;0;0;0;0;0;0;0;0
330050605000012;1;1;0;0;2;0;7;0;0;1;0
330050605000013;8;6;0;0;4;0;4;0;0;1;0
330050605000014;8;2;3;0;6;0;1;0;0;2;0
330050605000015;8;4;2;0;4;0;7;2;0;4;0
330050605000016;8;4;2;0;4;0;4;0;0;3;0
330050605000017;4;19;1;3;8;0;16;0;5;1;0
330050605000018;1;2;0;0;0;0;6;1;0;1;0
330050605000019;1;19;0;0;11;0;23;1;0;10;0
330050605000020;1;7;4;0;12;0;14;4;0;5;0
330050605000021;1;11;13;0;15;0;20;13;0;17;0
330050605000022;1;13;1;0;1;0;9;0;0;3;0
330050605000023;4;15;1;4;6;0;16;0;3;13;0
330050605000024;1;12;1;0;4;0;18;2;0;3;0
330050610000001;1;30;1;0;9;0;23;2;0;9;0
330050610000002;1;15;0;0;8;0;20;2;0;2;0
330050610000003;8;6;4;0;2;0;7;0;0;2;0
330050610000004;8;9;1;0;2;0;17;0;0;2;0
330050610000005;8;7;2;0;8;0;6;3;0;4;0
330050615000001;1;10;1;0;3;0;3;0;0;2;0
330050615000002;8;9;0;0;3;0;5;0;0;3;0
330050615000003;8;23;1;0;1;0;20;1;0;3;0
330050615000004;8;14;1;0;7;0;18;1;0;3;0
330050615000005;4;9;0;0;5;0;10;1;0;4;0
330050620000001;1;26;0;0;1;0;28;5;0;2;0
330050620000002;8;7;1;2;1;0;5;0;1;2;0
330050620000003;8;13;0;0;1;0;8;0;0;1;0
330050620000004;8;10;0;0;1;0;11;0;0;0;0
330050620000005;8;9;0;4;0;0;7;0;2;1;0
330050620000006;8;12;0;0;1;0;4;1;0;1;0
330050620000007;8;4;0;0;1;0;3;0;0;3;0
330050620000008;8;3;0;0;2;0;4;0;0;1;0
330050620000009;4;35;4;0;6;0;46;4;0;5;0
330060505000001;1;2;0;0;2;0;5;0;0;1;0
330060505000002;1;2;0;0;1;0;2;0;0;0;0
330060505000003;1;7;0;0;2;0;5;0;0;1;0
330060505000004;1;2;0;0;1;0;1;0;0;1;0
330060505000005;1;11;0;0;4;0;17;0;0;1;0
330060505000006;1;6;0;0;0;0;4;0;0;3;0
330060505000007;1;6;0;0;0;0;6;0;0;1;0
330060505000008;1;5;0;0;2;0;10;0;1;1;0
330060505000009;1;1;0;0;0;0;2;0;0;1;0
330060505000010;1;2;0;0;0;0;4;0;0;1;0
330060505000011;1;6;2;0;6;0;5;1;2;5;0
330060505000012;1;14;8;0;15;0;7;7;0;16;0
330060505000013;1;8;0;0;4;0;11;0;1;6;0
330060505000014;1;5;0;0;2;0;3;0;0;2;0
330060505000015;1;2;1;0;2;0;2;2;0;8;0
330060505000016;1;9;4;0;8;0;6;6;0;8;0
330060505000017;1;1;2;0;8;0;5;3;0;7;0
330060505000018;1;6;0;0;2;0;12;0;0;5;0
330060505000019;1;11;3;0;5;0;7;1;0;5;0
330060505000020;1;6;1;0;3;0;5;0;0;9;0
330060505000021;1;10;3;1;9;0;11;2;0;7;0
330060505000022;1;11;3;1;7;0;14;2;1;10;0
330060505000023;1;9;3;1;10;0;14;2;2;7;0
330060505000024;1;10;0;0;7;0;8;1;0;12;0
330060505000025;1;6;2;0;7;0;3;4;0;12;0
330060505000026;1;1;1;0;6;0;2;0;0;5;0
330060505000027;1;0;0;0;0;0;0;0;0;0;0
330060505000028;1;8;0;0;3;0;7;0;0;1;0
330060505000029;1;6;1;0;3;0;10;1;0;3;0
330060505000030;1;12;1;0;9;0;13;0;0;4;0
330060505000031;1;11;0;1;3;0;5;0;0;2;0
330060505000032;1;18;1;0;3;0;19;1;4;11;0
330060505000033;1;9;1;0;7;0;15;0;0;2;0
330060505000034;1;21;1;0;2;0;6;0;0;5;0
330060505000035;1;2;0;0;0;0;3;0;0;2;0
330060505000036;1;30;1;0;14;0;37;1;0;16;0
330060505000040;1;13;1;1;15;0;9;1;0;13;0
330060505000041;1;1;0;0;0;0;2;0;0;0;0
330060505000042;1;2;0;0;0;0;3;0;0;1;0
330060505000043;1;21;2;0;3;0;11;0;0;2;0
330060505000044;1;1;X;X;X;X;X;X;X;X;X
330060505000045;1;7;0;0;3;0;7;0;0;2;0
330060505000046;1;0;X;X;X;X;X;X;X;X;X
330060505000047;1;7;0;0;0;0;10;0;0;1;0
330060505000048;1;17;0;0;3;0;14;0;0;3;0
330060505000049;1;5;0;0;1;0;4;0;0;0;0
330060505000050;1;11;0;0;1;0;14;0;0;1;0
330060505000051;1;2;0;0;0;0;8;0;0;1;0
330060505000052;1;3;0;0;0;0;2;0;0;0;0
330060505000053;1;8;0;0;4;0;3;0;0;1;0
330060505000054;1;1;0;0;0;0;1;0;0;1;0
330060505000055;1;13;3;0;7;0;19;2;0;4;0
330060505000056;1;7;0;0;7;0;6;0;0;0;0
330060505000057;1;5;0;0;6;0;5;0;0;6;0
330060505000058;1;9;9;1;24;0;14;2;2;16;0
330060505000059;1;5;1;0;2;0;4;1;0;1;0
330060505000060;1;9;6;1;20;0;9;4;1;19;0
330060505000061;1;6;2;0;6;0;4;1;0;7;0
330060505000062;8;0;1;0;1;0;1;0;0;0;0
330060505000063;8;22;2;0;6;0;5;1;0;1;0
330060505000064;8;5;2;0;4;0;11;2;0;1;0
330060505000065;8;6;2;0;4;0;9;2;0;2;0
330060505000066;1;18;0;1;11;0;13;3;0;11;0
330060510000001;1;14;0;0;2;0;11;2;0;9;0
330060510000002;8;6;0;0;2;0;7;0;0;2;0
330060510000003;8;22;4;0;7;0;21;3;0;4;0
330060515000001;1;5;0;0;4;0;5;1;0;3;0
330060515000002;1;13;0;0;7;0;12;0;0;5;0
330060515000003;8;10;0;0;1;0;2;0;0;1;0
330060515000004;8;6;1;0;10;0;5;0;0;8;0
330060515000005;8;3;2;0;7;0;7;3;0;3;0
330060515000006;8;2;1;0;3;0;3;0;0;4;0
330060515000007;8;0;0;0;1;0;0;0;0;0;0
330060520000001;1;2;1;0;6;0;4;2;0;4;0
330060520000002;8;1;0;0;3;0;0;0;0;0;0
330060520000003;8;3;0;0;5;0;0;0;0;4;0
330060525000001;1;11;0;0;6;0;9;0;0;7;0
330060525000002;8;12;4;0;10;0;13;4;0;5;0
330060525000003;8;10;2;0;2;0;1;1;0;2;0
330060530000001;1;2;0;0;3;0;10;0;0;4;0
330060530000002;8;1;0;0;4;0;2;0;0;0;0
330070405000001;1;3;0;0;0;0;1;0;0;3;0
330070405000002;1;1;0;0;1;0;0;0;0;1;0
330070405000003;1;5;0;0;0;0;7;0;0;1;0
330070405000004;1;3;0;1;1;0;1;0;1;1;0
330070405000005;1;3;0;0;2;0;3;0;0;2;0
330070405000006;1;2;0;0;0;0;2;0;0;0;0
330070405000007;1;3;1;0;1;0;5;0;0;0;0
330070405000008;1;3;0;0;1;0;9;0;0;4;0
330070405000009;1;12;0;0;1;0;9;0;0;0;0
330070405000010;1;10;0;0;2;0;7;0;0;4;0
330070405000011;1;0;0;0;0;0;2;0;0;0;0
330070405000012;1;4;0;0;2;0;2;0;0;3;0
330070405000013;1;5;1;0;3;0;4;0;0;6;0
330070405000014;1;4;0;0;0;0;0;0;0;0;0
330070405000015;1;0;0;0;2;0;2;0;0;2;0
330070405000016;1;0;0;0;1;0;1;0;0;2;0
330070405000017;1;3;0;0;1;0;6;0;0;0;0
330070405000018;1;4;0;0;0;0;9;0;0;1;0
330070405000019;1;1;1;0;2;0;3;1;0;2;0
330070405000020;1;9;0;0;2;0;2;1;0;3;0
330070405000021;1;1;0;0;0;0;1;0;0;1;0
330070405000022;1;0;0;0;0;0;0;0;0;0;0
330070405000023;1;1;0;0;0;0;0;0;0;0;0
330070405000024;1;6;0;0;1;0;4;0;0;1;0
330070405000025;1;2;0;0;0;0;1;0;0;0;0
330070405000026;1;2;0;0;0;0;2;0;0;1;0
330070405000027;1;0;0;0;0;0;0;0;0;0;0
330070405000028;1;1;0;0;0;0;0;0;0;0;0
330070405000029;1;1;0;0;1;0;5;0;0;0;0
330070405000030;1;3;0;0;0;0;2;0;0;1;0
330070405000031;1;2;0;0;1;0;4;0;0;0;0
330070405000032;1;5;0;0;1;0;3;1;0;3;0
330070405000033;1;1;0;0;0;0;0;0;0;1;0
330070405000034;1;5;0;0;3;0;7;0;0;3;0
330070405000035;1;5;1;0;4;0;6;0;0;1;0
330070405000036;1;3;0;0;1;0;0;0;0;2;0
330070405000037;1;3;0;0;6;0;4;0;0;4;0
330070405000038;1;2;0;0;2;0;1;1;0;0;0
330070405000039;1;2;0;0;1;0;1;0;0;0;0
330070405000040;1;5;0;0;2;0;3;0;0;2;0
330070405000041;1;2;1;0;1;0;2;0;0;2;0
330070405000042;1;1;0;0;2;0;5;0;0;0;0
330070405000043;1;0;0;0;1;0;1;1;0;0;0
330070405000044;1;3;1;0;3;0;3;0;0;1;0
330070405000045;1;2;2;0;1;0;6;1;0;1;0
330070405000046;1;6;3;0;5;0;6;0;0;3;0
330070405000047;1;3;0;0;1;0;4;1;0;0;0
330070405000048;1;4;0;0;5;0;1;0;0;3;0
330070405000049;1;3;0;0;1;0;3;0;0;0;0
330070405000050;1;2;0;0;0;0;4;1;0;1;0
330070405000051;1;4;0;0;2;0;4;0;0;0;0
330070405000052;1;5;1;0;2;0;6;0;0;3;0
330070405000053;1;3;1;0;3;0;3;0;0;1;0
330070405000054;1;3;2;0;1;0;1;0;0;3;0
330070405000055;1;9;2;0;10;0;7;1;0;8;0
330070405000056;1;1;0;0;1;0;3;0;0;1;0
330070405000057;1;4;0;0;3;0;8;0;0;2;0
330070405000058;1;6;1;0;2;0;5;0;0;1;0
330070405000059;1;6;0;0;7;0;8;0;0;1;0
330070405000060;1;2;0;0;0;0;2;0;0;0;0
330070405000061;1;11;1;0;2;0;11;0;0;2;0
330070405000062;1;2;0;0;0;0;5;0;0;0;0
330070405000063;1;11;0;0;7;0;7;1;0;3;0
330070405000064;1;9;2;0;2;0;10;0;0;3;0
330070405000065;1;15;2;0;5;0;6;0;0;7;0
330070405000066;1;13;0;0;5;0;21;0;0;8;0
330070405000067;1;8;1;0;3;0;10;1;0;6;0
330070405000068;1;13;0;0;5;0;11;0;0;5;0
330070405000069;1;6;1;0;7;0;7;0;0;3;0
330070405000070;1;10;1;0;9;0;9;2;0;10;0
330070405000071;1;5;0;0;3;0;16;0;0;5;0
330070405000072;1;13;1;0;11;0;6;2;0;7;0
330070405000073;1;15;6;0;12;0;6;5;0;9;0
330070405000074;1;14;0;0;6;0;8;1;0;3;0
330070405000075;1;6;0;0;1;0;11;0;0;5;0
330070405000076;1;16;2;0;11;0;14;2;0;14;0
330070405000077;1;8;2;0;4;0;10;2;0;7;0
330070405000078;1;1;1;0;1;0;4;0;0;5;0
330070405000079;1;6;0;0;4;0;3;0;0;4;0
330070405000080;1;7;0;0;5;0;6;0;0;0;0
330070405000081;1;2;0;0;0;0;7;0;0;0;0
330070405000082;1;1;0;0;1;0;1;0;0;0;0
330070405000083;1;2;0;0;0;0;6;0;0;1;0
330070405000084;1;6;0;0;2;0;5;0;0;1;0
330070405000085;1;6;0;1;1;0;9;0;0;2;0
330070405000086;1;9;0;0;3;0;14;0;0;0;0
330070405000087;1;5;0;0;3;0;5;0;0;2;0
330070405000088;1;1;0;0;2;0;2;1;0;1;0
330070405000089;1;5;0;0;7;0;11;0;0;0;0
